GameId,Date,AwayTeamId,HomeTeamId,AwayTeamName,HomeTeamName,AwayTeamScore,HomeTeamScore,VenueId,VenueName
2016020358,20161203,2,26,Montréal Canadiens,San Jose Sharks,1,2,,SAP Center at San Jose
2016020359,20161203,13,8,Boston Bruins,Buffalo Sabres,2,1,5039.0,KeyBank Center
2016020360,20161203,29,23,Carolina Hurricanes,New York Rangers,2,4,5054.0,Madison Square Garden
2016020361,20161203,4,7,Chicago Blackhawks,Philadelphia Flyers,1,3,5096.0,Wells Fargo Center
2016020362,20161203,14,17,New Jersey Devils,Nashville Predators,5,4,5030.0,Bridgestone Arena
2016020363,20161204,21,27,Florida Panthers,Ottawa Senators,0,2,5031.0,Canadian Tire Centre
2016020364,20161204,3,12,Washington Capitals,Tampa Bay Lightning,1,2,5017.0,Amalie Arena
2016020365,20161204,9,15,Detroit Red Wings,Pittsburgh Penguins,3,5,5034.0,PPG Paints Arena
2016020366,20161204,5,18,Winnipeg Jets,St. Louis Blues,3,2,,Scottrade Center
2016020367,20161204,1,25,Toronto Maple Leafs,Vancouver Canucks,2,3,5073.0,Rogers Arena
2016020368,20161204,30,32,Columbus Blue Jackets,Arizona Coyotes,3,2,5043.0,Gila River Arena
2016020369,20161204,22,11,Dallas Stars,Colorado Avalanche,3,0,,Pepsi Center
2016020370,20161204,10,6,Anaheim Ducks,Edmonton Oilers,2,3,5100.0,Rogers Place
2016020377,20161204,2,19,Montréal Canadiens,Los Angeles Kings,5,4,5081.0,STAPLES Center
2016020371,20161204,12,29,Tampa Bay Lightning,Carolina Hurricanes,0,1,5066.0,PNC Arena
2016020372,20161204,9,28,Detroit Red Wings,New York Islanders,4,3,5026.0,Barclays Center
2016020373,20161204,7,17,Philadelphia Flyers,Nashville Predators,4,2,5030.0,Bridgestone Arena
2016020374,20161205,5,4,Winnipeg Jets,Chicago Blackhawks,2,1,5092.0,United Center
2016020375,20161205,10,16,Anaheim Ducks,Calgary Flames,3,8,5075.0,Scotiabank Saddledome
2016020376,20161205,20,6,Minnesota Wild,Edmonton Oilers,2,1,5100.0,Rogers Place
2016020378,20161206,21,13,Florida Panthers,Boston Bruins,3,4,5085.0,TD Garden
2016020379,20161206,27,15,Ottawa Senators,Pittsburgh Penguins,5,8,5034.0,PPG Paints Arena
2016020380,20161206,8,3,Buffalo Sabres,Washington Capitals,2,3,,Verizon Center
2016020381,20161206,32,30,Arizona Coyotes,Columbus Blue Jackets,1,4,5059.0,Nationwide Arena
2016020382,20161207,6,8,Edmonton Oilers,Buffalo Sabres,3,4,5039.0,KeyBank Center
2016020383,20161207,25,14,Vancouver Canucks,New Jersey Devils,2,3,,Prudential Center
2016020384,20161207,23,28,New York Rangers,New York Islanders,2,4,5026.0,Barclays Center
2016020385,20161207,21,7,Florida Panthers,Philadelphia Flyers,2,3,5096.0,Wells Fargo Center
2016020386,20161207,2,18,Montréal Canadiens,St. Louis Blues,2,3,,Scottrade Center
2016020387,20161207,11,17,Colorado Avalanche,Nashville Predators,3,4,5030.0,Bridgestone Arena
2016020388,20161207,9,5,Detroit Red Wings,Winnipeg Jets,4,3,,MTS Centre
2016020389,20161207,32,4,Arizona Coyotes,Chicago Blackhawks,0,4,5092.0,United Center
2016020390,20161207,16,22,Calgary Flames,Dallas Stars,2,1,5019.0,American Airlines Center
2016020391,20161208,20,1,Minnesota Wild,Toronto Maple Leafs,3,2,5015.0,Air Canada Centre
2016020392,20161208,13,3,Boston Bruins,Washington Capitals,3,4,,Verizon Center
2016020393,20161208,29,10,Carolina Hurricanes,Anaheim Ducks,5,6,5046.0,Honda Center
2016020394,20161208,27,26,Ottawa Senators,San Jose Sharks,4,2,,SAP Center at San Jose
2016020395,20161209,11,13,Colorado Avalanche,Boston Bruins,4,2,5085.0,TD Garden
2016020396,20161209,18,28,St. Louis Blues,New York Islanders,2,3,5026.0,Barclays Center
2016020397,20161209,6,7,Edmonton Oilers,Philadelphia Flyers,5,6,5096.0,Wells Fargo Center
2016020398,20161209,14,2,New Jersey Devils,Montréal Canadiens,2,5,,Centre Bell
2016020399,20161209,25,12,Vancouver Canucks,Tampa Bay Lightning,5,1,5017.0,Amalie Arena
2016020400,20161209,15,21,Pittsburgh Penguins,Florida Panthers,5,1,,BB&T Center
2016020401,20161209,23,5,New York Rangers,Winnipeg Jets,2,1,,MTS Centre
2016020402,20161209,17,22,Nashville Predators,Dallas Stars,2,5,5019.0,American Airlines Center
2016020403,20161209,16,32,Calgary Flames,Arizona Coyotes,2,1,5043.0,Gila River Arena
2016020404,20161209,29,19,Carolina Hurricanes,Los Angeles Kings,3,1,5081.0,STAPLES Center
2016020405,20161210,3,8,Washington Capitals,Buffalo Sabres,4,1,5039.0,KeyBank Center
2016020406,20161210,30,9,Columbus Blue Jackets,Detroit Red Wings,4,1,5047.0,Joe Louis Arena
2016020407,20161210,18,14,St. Louis Blues,New Jersey Devils,4,1,,Prudential Center
2016020408,20161210,6,20,Edmonton Oilers,Minnesota Wild,2,3,5098.0,Xcel Energy Center
2016020409,20161210,23,4,New York Rangers,Chicago Blackhawks,1,0,5092.0,United Center
2016020410,20161210,26,10,San Jose Sharks,Anaheim Ducks,2,3,5046.0,Honda Center
2016020411,20161210,22,7,Dallas Stars,Philadelphia Flyers,2,4,5096.0,Wells Fargo Center
2016020412,20161210,27,19,Ottawa Senators,Los Angeles Kings,1,4,5081.0,STAPLES Center
2016020413,20161211,1,13,Toronto Maple Leafs,Boston Bruins,4,1,5085.0,TD Garden
2016020414,20161211,11,2,Colorado Avalanche,Montréal Canadiens,1,10,,Centre Bell
2016020415,20161211,15,12,Pittsburgh Penguins,Tampa Bay Lightning,4,3,5017.0,Amalie Arena
2016020416,20161211,25,21,Vancouver Canucks,Florida Panthers,2,4,,BB&T Center
2016020417,20161211,28,30,New York Islanders,Columbus Blue Jackets,2,6,5059.0,Nationwide Arena
2016020418,20161211,17,32,Nashville Predators,Arizona Coyotes,1,4,5043.0,Gila River Arena
2016020419,20161211,5,16,Winnipeg Jets,Calgary Flames,2,6,5075.0,Scotiabank Saddledome
2016020420,20161211,29,26,Carolina Hurricanes,San Jose Sharks,3,4,,SAP Center at San Jose
2016020421,20161211,27,10,Ottawa Senators,Anaheim Ducks,1,5,5046.0,Honda Center
2016020422,20161211,7,9,Philadelphia Flyers,Detroit Red Wings,1,0,5047.0,Joe Louis Arena
2016020423,20161211,25,3,Vancouver Canucks,Washington Capitals,0,3,,Verizon Center
2016020424,20161211,18,20,St. Louis Blues,Minnesota Wild,1,3,5098.0,Xcel Energy Center
2016020425,20161212,11,1,Colorado Avalanche,Toronto Maple Leafs,3,1,5015.0,Air Canada Centre
2016020426,20161212,14,23,New Jersey Devils,New York Rangers,0,5,5054.0,Madison Square Garden
2016020427,20161212,22,4,Dallas Stars,Chicago Blackhawks,1,3,5092.0,United Center
2016020428,20161212,5,6,Winnipeg Jets,Edmonton Oilers,2,3,5100.0,Rogers Place
2016020429,20161213,32,15,Arizona Coyotes,Pittsburgh Penguins,0,7,5034.0,PPG Paints Arena
2016020430,20161213,13,2,Boston Bruins,Montréal Canadiens,2,1,,Centre Bell
2016020431,20161214,19,8,Los Angeles Kings,Buffalo Sabres,3,6,5039.0,KeyBank Center
2016020432,20161214,3,28,Washington Capitals,New York Islanders,4,2,5026.0,Barclays Center
2016020433,20161214,4,23,Chicago Blackhawks,New York Rangers,2,1,5054.0,Madison Square Garden
2016020434,20161214,25,29,Vancouver Canucks,Carolina Hurricanes,6,8,5066.0,PNC Arena
2016020435,20161214,26,1,San Jose Sharks,Toronto Maple Leafs,3,2,5015.0,Air Canada Centre
2016020436,20161214,32,9,Arizona Coyotes,Detroit Red Wings,4,1,5047.0,Joe Louis Arena
2016020437,20161214,18,17,St. Louis Blues,Nashville Predators,3,6,5030.0,Bridgestone Arena
2016020438,20161214,21,20,Florida Panthers,Minnesota Wild,1,5,5098.0,Xcel Energy Center
2016020439,20161214,10,22,Anaheim Ducks,Dallas Stars,2,6,5019.0,American Airlines Center
2016020440,20161214,30,6,Columbus Blue Jackets,Edmonton Oilers,3,1,5100.0,Rogers Place
2016020441,20161215,26,27,San Jose Sharks,Ottawa Senators,4,3,5031.0,Canadian Tire Centre
2016020442,20161215,13,15,Boston Bruins,Pittsburgh Penguins,3,4,5034.0,PPG Paints Arena
2016020443,20161215,12,16,Tampa Bay Lightning,Calgary Flames,6,3,5075.0,Scotiabank Saddledome
2016020444,20161215,7,11,Philadelphia Flyers,Colorado Avalanche,4,3,,Pepsi Center
2016020445,20161216,10,13,Anaheim Ducks,Boston Bruins,4,3,5085.0,TD Garden
2016020446,20161216,4,28,Chicago Blackhawks,New York Islanders,5,4,5026.0,Barclays Center
2016020447,20161216,32,1,Arizona Coyotes,Toronto Maple Leafs,3,2,5015.0,Air Canada Centre
2016020448,20161216,19,9,Los Angeles Kings,Detroit Red Wings,4,1,5047.0,Joe Louis Arena
2016020449,20161216,14,18,New Jersey Devils,St. Louis Blues,2,5,,Scottrade Center
2016020450,20161216,20,17,Minnesota Wild,Nashville Predators,5,2,5030.0,Bridgestone Arena
2016020451,20161216,21,5,Florida Panthers,Winnipeg Jets,3,4,,MTS Centre
2016020452,20161216,23,22,New York Rangers,Dallas Stars,2,0,5019.0,American Airlines Center
2016020453,20161217,28,8,New York Islanders,Buffalo Sabres,2,3,5039.0,KeyBank Center
2016020454,20161217,19,15,Los Angeles Kings,Pittsburgh Penguins,1,0,5034.0,PPG Paints Arena
2016020455,20161217,26,2,San Jose Sharks,Montréal Canadiens,4,2,,Centre Bell
2016020456,20161217,3,29,Washington Capitals,Carolina Hurricanes,4,3,5066.0,PNC Arena
2016020457,20161217,21,11,Florida Panthers,Colorado Avalanche,3,1,,Pepsi Center
2016020458,20161217,30,16,Columbus Blue Jackets,Calgary Flames,4,1,5075.0,Scotiabank Saddledome
2016020459,20161217,12,25,Tampa Bay Lightning,Vancouver Canucks,2,4,5073.0,Rogers Arena
2016020460,20161217,7,22,Philadelphia Flyers,Dallas Stars,1,3,5019.0,American Airlines Center
2016020461,20161217,32,20,Arizona Coyotes,Minnesota Wild,1,4,5098.0,Xcel Energy Center
2016020462,20161218,15,1,Pittsburgh Penguins,Toronto Maple Leafs,1,2,5015.0,Air Canada Centre
2016020463,20161218,14,27,New Jersey Devils,Ottawa Senators,1,3,5031.0,Canadian Tire Centre
2016020464,20161218,10,9,Anaheim Ducks,Detroit Red Wings,4,6,5047.0,Joe Louis Arena
2016020465,20161218,2,3,Montréal Canadiens,Washington Capitals,2,1,,Verizon Center
2016020466,20161218,8,29,Buffalo Sabres,Carolina Hurricanes,1,2,5066.0,PNC Arena
2016020467,20161218,4,18,Chicago Blackhawks,St. Louis Blues,6,4,,Scottrade Center
2016020468,20161218,23,17,New York Rangers,Nashville Predators,2,1,5030.0,Bridgestone Arena
2016020469,20161218,12,6,Tampa Bay Lightning,Edmonton Oilers,2,3,5100.0,Rogers Place
2016020470,20161218,19,13,Los Angeles Kings,Boston Bruins,0,1,5085.0,TD Garden
2016020471,20161218,11,5,Colorado Avalanche,Winnipeg Jets,1,4,,MTS Centre
2016020472,20161218,30,25,Columbus Blue Jackets,Vancouver Canucks,4,3,5073.0,Rogers Arena
2016020473,20161219,27,28,Ottawa Senators,New York Islanders,6,2,5026.0,Barclays Center
2016020474,20161219,26,4,San Jose Sharks,Chicago Blackhawks,1,4,5092.0,United Center
2016020475,20161219,14,23,New Jersey Devils,New York Rangers,2,3,5054.0,Madison Square Garden
2016020476,20161220,17,7,Nashville Predators,Philadelphia Flyers,2,1,5096.0,Wells Fargo Center
2016020478,20161220,10,1,Anaheim Ducks,Toronto Maple Leafs,3,2,5015.0,Air Canada Centre
2016020479,20161220,6,18,Edmonton Oilers,St. Louis Blues,3,2,,Scottrade Center
2016020480,20161220,16,32,Calgary Flames,Arizona Coyotes,4,2,5043.0,Gila River Arena
2016020481,20161221,28,13,New York Islanders,Boston Bruins,4,2,5085.0,TD Garden
2016020482,20161221,17,14,Nashville Predators,New Jersey Devils,5,1,,Prudential Center
2016020483,20161221,23,15,New York Rangers,Pittsburgh Penguins,2,7,5034.0,PPG Paints Arena
2016020484,20161221,19,30,Los Angeles Kings,Columbus Blue Jackets,2,3,5059.0,Nationwide Arena
2016020485,20161221,10,2,Anaheim Ducks,Montréal Canadiens,1,5,,Centre Bell
2016020486,20161221,9,12,Detroit Red Wings,Tampa Bay Lightning,1,4,5017.0,Amalie Arena
2016020487,20161221,8,21,Buffalo Sabres,Florida Panthers,3,4,,BB&T Center
2016020488,20161221,11,20,Colorado Avalanche,Minnesota Wild,0,2,5098.0,Xcel Energy Center
2016020489,20161221,27,4,Ottawa Senators,Chicago Blackhawks,4,3,5092.0,United Center
2016020490,20161221,18,22,St. Louis Blues,Dallas Stars,3,2,5019.0,American Airlines Center
2016020491,20161221,5,25,Winnipeg Jets,Vancouver Canucks,1,4,5073.0,Rogers Arena
2016020492,20161221,16,26,Calgary Flames,San Jose Sharks,1,4,,SAP Center at San Jose
2016020493,20161222,3,7,Washington Capitals,Philadelphia Flyers,2,3,5096.0,Wells Fargo Center
2016020494,20161222,6,32,Edmonton Oilers,Arizona Coyotes,3,2,5043.0,Gila River Arena
2016020495,20161223,29,8,Carolina Hurricanes,Buffalo Sabres,3,1,5039.0,KeyBank Center
2016020496,20161223,7,14,Philadelphia Flyers,New Jersey Devils,0,4,,Prudential Center
2016020497,20161223,15,30,Pittsburgh Penguins,Columbus Blue Jackets,1,7,5059.0,Nationwide Arena
2016020498,20161223,20,2,Minnesota Wild,Montréal Canadiens,4,2,,Centre Bell
2016020499,20161223,10,27,Anaheim Ducks,Ottawa Senators,1,2,5031.0,Canadian Tire Centre
2016020500,20161223,18,12,St. Louis Blues,Tampa Bay Lightning,2,5,5017.0,Amalie Arena
2016020501,20161223,13,21,Boston Bruins,Florida Panthers,3,1,,BB&T Center
2016020502,20161223,19,17,Los Angeles Kings,Nashville Predators,4,0,5030.0,Bridgestone Arena
2016020503,20161223,1,11,Toronto Maple Leafs,Colorado Avalanche,6,0,,Pepsi Center
2016020504,20161223,5,25,Winnipeg Jets,Vancouver Canucks,4,1,5073.0,Rogers Arena
2016020505,20161224,8,28,Buffalo Sabres,New York Islanders,1,5,5026.0,Barclays Center
2016020506,20161224,20,23,Minnesota Wild,New York Rangers,7,4,5054.0,Madison Square Garden
2016020507,20161224,14,15,New Jersey Devils,Pittsburgh Penguins,1,4,5034.0,PPG Paints Arena
2016020508,20161224,12,3,Tampa Bay Lightning,Washington Capitals,0,4,,Verizon Center
2016020509,20161224,2,30,Montréal Canadiens,Columbus Blue Jackets,1,2,5059.0,Nationwide Arena
2016020510,20161224,9,21,Detroit Red Wings,Florida Panthers,4,3,,BB&T Center
2016020511,20161224,13,29,Boston Bruins,Carolina Hurricanes,2,3,5066.0,PNC Arena
2016020512,20161224,11,4,Colorado Avalanche,Chicago Blackhawks,2,1,5092.0,United Center
2016020513,20161224,19,22,Los Angeles Kings,Dallas Stars,2,3,5019.0,American Airlines Center
2016020514,20161224,25,16,Vancouver Canucks,Calgary Flames,1,4,5075.0,Scotiabank Saddledome
2016020515,20161224,1,32,Toronto Maple Leafs,Arizona Coyotes,4,1,5043.0,Gila River Arena
2016020516,20161224,6,26,Edmonton Oilers,San Jose Sharks,2,3,,SAP Center at San Jose
2016020517,20161228,15,14,Pittsburgh Penguins,New Jersey Devils,5,2,,Prudential Center
2016020518,20161228,3,28,Washington Capitals,New York Islanders,3,4,5026.0,Barclays Center
2016020519,20161228,27,23,Ottawa Senators,New York Rangers,3,4,5054.0,Madison Square Garden
2016020520,20161228,13,30,Boston Bruins,Columbus Blue Jackets,3,4,5059.0,Nationwide Arena
2016020521,20161228,8,9,Buffalo Sabres,Detroit Red Wings,4,3,5047.0,Joe Louis Arena
2016020522,20161228,20,17,Minnesota Wild,Nashville Predators,3,2,5030.0,Bridgestone Arena
2016020523,20161228,5,4,Winnipeg Jets,Chicago Blackhawks,3,1,5092.0,United Center
2016020524,20161228,16,11,Calgary Flames,Colorado Avalanche,6,3,,Pepsi Center
2016020525,20161228,22,32,Dallas Stars,Arizona Coyotes,3,2,5043.0,Gila River Arena
2016020526,20161228,26,10,San Jose Sharks,Anaheim Ducks,3,2,5046.0,Honda Center
2016020527,20161229,1,21,Toronto Maple Leafs,Florida Panthers,3,2,,BB&T Center
2016020528,20161229,29,15,Carolina Hurricanes,Pittsburgh Penguins,2,3,5034.0,PPG Paints Arena
2016020529,20161229,2,12,Montréal Canadiens,Tampa Bay Lightning,3,4,5017.0,Amalie Arena
2016020530,20161229,7,18,Philadelphia Flyers,St. Louis Blues,3,6,,Scottrade Center
2016020531,20161229,19,25,Los Angeles Kings,Vancouver Canucks,1,2,5073.0,Rogers Arena
2016020532,20161230,13,8,Boston Bruins,Buffalo Sabres,4,2,5039.0,KeyBank Center
2016020533,20161230,14,3,New Jersey Devils,Washington Capitals,2,1,,Verizon Center
2016020535,20161230,1,12,Toronto Maple Leafs,Tampa Bay Lightning,3,2,5017.0,Amalie Arena
2016020536,20161230,2,21,Montréal Canadiens,Florida Panthers,3,2,,BB&T Center
2016020534,20161230,9,27,Detroit Red Wings,Ottawa Senators,3,2,5031.0,Canadian Tire Centre
2016020537,20161230,4,17,Chicago Blackhawks,Nashville Predators,3,2,5030.0,Bridgestone Arena
2016020538,20161230,28,20,New York Islanders,Minnesota Wild,4,6,5098.0,Xcel Energy Center
2016020539,20161230,30,5,Columbus Blue Jackets,Winnipeg Jets,5,3,,MTS Centre
2016020540,20161230,11,22,Colorado Avalanche,Dallas Stars,2,4,5019.0,American Airlines Center
2016020541,20161230,10,16,Anaheim Ducks,Calgary Flames,3,1,5075.0,Scotiabank Saddledome
2016020542,20161230,19,6,Los Angeles Kings,Edmonton Oilers,1,3,5100.0,Rogers Place
2016020543,20161230,23,32,New York Rangers,Arizona Coyotes,6,3,5043.0,Gila River Arena
2016020544,20161231,4,29,Chicago Blackhawks,Carolina Hurricanes,2,3,5066.0,PNC Arena
2016020545,20161231,17,18,Nashville Predators,St. Louis Blues,4,0,,Scottrade Center
2016020546,20161231,10,25,Anaheim Ducks,Vancouver Canucks,2,3,5073.0,Rogers Arena
2016020547,20161231,7,26,Philadelphia Flyers,San Jose Sharks,0,2,,SAP Center at San Jose
2016020548,20161231,8,13,Buffalo Sabres,Boston Bruins,1,3,5085.0,TD Garden
2016020549,20161231,3,14,Washington Capitals,New Jersey Devils,6,2,,Prudential Center
2016020550,20161231,30,20,Columbus Blue Jackets,Minnesota Wild,4,2,5098.0,Xcel Energy Center
2016020551,20170101,29,12,Carolina Hurricanes,Tampa Bay Lightning,1,3,5017.0,Amalie Arena
2016020552,20170101,2,15,Montréal Canadiens,Pittsburgh Penguins,3,4,5034.0,PPG Paints Arena
2016020553,20170101,28,5,New York Islanders,Winnipeg Jets,6,2,,MTS Centre
2016020554,20170101,21,22,Florida Panthers,Dallas Stars,3,1,5019.0,American Airlines Center
2016020555,20170101,23,11,New York Rangers,Colorado Avalanche,6,2,,Pepsi Center
2016020556,20170101,32,16,Arizona Coyotes,Calgary Flames,2,4,5075.0,Scotiabank Saddledome
2016020557,20170101,25,6,Vancouver Canucks,Edmonton Oilers,3,2,5100.0,Rogers Place
2016020558,20170101,26,19,San Jose Sharks,Los Angeles Kings,2,3,5081.0,STAPLES Center
2016020559,20170101,9,1,Detroit Red Wings,Toronto Maple Leafs,4,5,,Exhibition Stadium
2016020560,20170102,27,3,Ottawa Senators,Washington Capitals,1,2,,Verizon Center
2016020561,20170102,7,10,Philadelphia Flyers,Anaheim Ducks,3,4,5046.0,Honda Center
2016020562,20170102,4,18,Chicago Blackhawks,St. Louis Blues,1,4,2889.0,Busch Stadium
2016020563,20170103,13,14,Boston Bruins,New Jersey Devils,0,3,,Prudential Center
2016020564,20170103,11,25,Colorado Avalanche,Vancouver Canucks,2,3,5073.0,Rogers Arena
2016020565,20170104,8,23,Buffalo Sabres,New York Rangers,4,1,5054.0,Madison Square Garden
2016020566,20170104,1,3,Toronto Maple Leafs,Washington Capitals,5,6,,Verizon Center
2016020567,20170104,14,29,New Jersey Devils,Carolina Hurricanes,3,1,5066.0,PNC Arena
2016020568,20170104,6,30,Edmonton Oilers,Columbus Blue Jackets,1,3,5059.0,Nationwide Arena
2016020569,20170104,5,12,Winnipeg Jets,Tampa Bay Lightning,6,4,5017.0,Amalie Arena
2016020570,20170104,2,17,Montréal Canadiens,Nashville Predators,2,1,5030.0,Bridgestone Arena
2016020571,20170104,19,26,Los Angeles Kings,San Jose Sharks,2,1,,SAP Center at San Jose
2016020572,20170105,5,21,Winnipeg Jets,Florida Panthers,4,1,,BB&T Center
2016020573,20170105,23,7,New York Rangers,Philadelphia Flyers,5,2,5096.0,Wells Fargo Center
2016020574,20170105,2,22,Montréal Canadiens,Dallas Stars,4,3,5019.0,American Airlines Center
2016020575,20170105,11,16,Colorado Avalanche,Calgary Flames,1,4,5075.0,Scotiabank Saddledome
2016020576,20170105,32,25,Arizona Coyotes,Vancouver Canucks,0,3,5073.0,Rogers Arena
2016020577,20170105,9,10,Detroit Red Wings,Anaheim Ducks,0,2,5046.0,Honda Center
2016020578,20170106,6,13,Edmonton Oilers,Boston Bruins,4,3,5085.0,TD Garden
2016020579,20170106,30,3,Columbus Blue Jackets,Washington Capitals,0,5,,Verizon Center
2016020580,20170106,17,12,Nashville Predators,Tampa Bay Lightning,6,1,5017.0,Amalie Arena
2016020581,20170106,29,18,Carolina Hurricanes,St. Louis Blues,4,2,,Scottrade Center
2016020582,20170106,8,4,Buffalo Sabres,Chicago Blackhawks,3,4,5092.0,United Center
2016020583,20170106,9,19,Detroit Red Wings,Los Angeles Kings,4,0,5081.0,STAPLES Center
2016020584,20170106,20,26,Minnesota Wild,San Jose Sharks,5,4,,SAP Center at San Jose
2016020585,20170107,17,21,Nashville Predators,Florida Panthers,1,2,,BB&T Center
2016020586,20170107,1,14,Toronto Maple Leafs,New Jersey Devils,4,2,,Prudential Center
2016020587,20170107,29,4,Carolina Hurricanes,Chicago Blackhawks,1,2,5092.0,United Center
2016020588,20170107,28,11,New York Islanders,Colorado Avalanche,1,2,,Pepsi Center
2016020589,20170107,16,25,Calgary Flames,Vancouver Canucks,2,4,5073.0,Rogers Arena
2016020590,20170107,32,10,Arizona Coyotes,Anaheim Ducks,2,3,5046.0,Honda Center
2016020591,20170107,5,8,Winnipeg Jets,Buffalo Sabres,3,4,5039.0,KeyBank Center
2016020592,20170107,12,7,Tampa Bay Lightning,Philadelphia Flyers,2,4,5096.0,Wells Fargo Center
2016020593,20170107,20,19,Minnesota Wild,Los Angeles Kings,3,4,5081.0,STAPLES Center
2016020594,20170108,2,1,Montréal Canadiens,Toronto Maple Leafs,5,3,5015.0,Air Canada Centre
2016020595,20170108,3,27,Washington Capitals,Ottawa Senators,1,0,5031.0,Canadian Tire Centre
2016020596,20170108,13,21,Boston Bruins,Florida Panthers,4,0,,BB&T Center
2016020597,20170108,6,14,Edmonton Oilers,New Jersey Devils,2,1,,Prudential Center
2016020598,20170108,23,30,New York Rangers,Columbus Blue Jackets,5,4,5059.0,Nationwide Arena
2016020599,20170108,22,18,Dallas Stars,St. Louis Blues,3,4,,Scottrade Center
2016020600,20170108,28,32,New York Islanders,Arizona Coyotes,1,2,5043.0,Gila River Arena
2016020601,20170108,25,16,Vancouver Canucks,Calgary Flames,1,3,5075.0,Scotiabank Saddledome
2016020602,20170108,9,26,Detroit Red Wings,San Jose Sharks,3,6,,SAP Center at San Jose
2016020603,20170108,12,15,Tampa Bay Lightning,Pittsburgh Penguins,2,6,5034.0,PPG Paints Arena
2016020604,20170108,13,29,Boston Bruins,Carolina Hurricanes,3,4,5066.0,PNC Arena
2016020605,20170108,7,30,Philadelphia Flyers,Columbus Blue Jackets,1,2,5059.0,Nationwide Arena
2016020606,20170109,6,27,Edmonton Oilers,Ottawa Senators,3,5,5031.0,Canadian Tire Centre
2016020607,20170109,17,4,Nashville Predators,Chicago Blackhawks,2,5,5092.0,United Center
2016020608,20170109,20,10,Minnesota Wild,Anaheim Ducks,2,1,5046.0,Honda Center
2016020609,20170110,21,14,Florida Panthers,New Jersey Devils,3,0,,Prudential Center
2016020610,20170110,3,2,Washington Capitals,Montréal Canadiens,4,1,,Centre Bell
2016020611,20170110,16,5,Calgary Flames,Winnipeg Jets,0,2,,MTS Centre
2016020612,20170110,22,19,Dallas Stars,Los Angeles Kings,6,4,5081.0,STAPLES Center
2016020613,20170111,7,8,Philadelphia Flyers,Buffalo Sabres,1,4,5039.0,KeyBank Center
2016020614,20170111,30,29,Columbus Blue Jackets,Carolina Hurricanes,3,5,5066.0,PNC Arena
2016020615,20170111,13,18,Boston Bruins,St. Louis Blues,5,3,,Scottrade Center
2016020616,20170111,25,17,Vancouver Canucks,Nashville Predators,1,2,5030.0,Bridgestone Arena
2016020617,20170111,9,4,Detroit Red Wings,Chicago Blackhawks,3,4,5092.0,United Center
2016020618,20170111,26,6,San Jose Sharks,Edmonton Oilers,5,3,5100.0,Rogers Place
2016020619,20170111,22,10,Dallas Stars,Anaheim Ducks,0,2,5046.0,Honda Center
2016020620,20170112,21,28,Florida Panthers,New York Islanders,2,1,5026.0,Barclays Center
2016020621,20170112,2,5,Montréal Canadiens,Winnipeg Jets,7,4,,MTS Centre
2016020622,20170112,15,3,Pittsburgh Penguins,Washington Capitals,2,5,,Verizon Center
2016020623,20170112,26,16,San Jose Sharks,Calgary Flames,2,3,5075.0,Scotiabank Saddledome
2016020624,20170113,25,7,Vancouver Canucks,Philadelphia Flyers,4,5,5096.0,Wells Fargo Center
2016020625,20170113,15,27,Pittsburgh Penguins,Ottawa Senators,1,4,5031.0,Canadian Tire Centre
2016020626,20170113,8,12,Buffalo Sabres,Tampa Bay Lightning,2,4,5017.0,Amalie Arena
2016020627,20170113,13,17,Boston Bruins,Nashville Predators,1,2,5030.0,Bridgestone Arena
2016020628,20170113,2,20,Montréal Canadiens,Minnesota Wild,1,7,5098.0,Xcel Energy Center
2016020629,20170113,9,22,Detroit Red Wings,Dallas Stars,2,5,5019.0,American Airlines Center
2016020630,20170113,10,11,Anaheim Ducks,Colorado Avalanche,4,1,,Pepsi Center
2016020631,20170113,14,6,New Jersey Devils,Edmonton Oilers,2,3,5100.0,Rogers Place
2016020632,20170113,18,19,St. Louis Blues,Los Angeles Kings,1,5,5081.0,STAPLES Center
2016020633,20170114,1,23,Toronto Maple Leafs,New York Rangers,4,2,5054.0,Madison Square Garden
2016020634,20170114,4,3,Chicago Blackhawks,Washington Capitals,0,6,,Verizon Center
2016020636,20170114,28,21,New York Islanders,Florida Panthers,5,2,,BB&T Center
2016020637,20170114,8,29,Buffalo Sabres,Carolina Hurricanes,2,5,5066.0,PNC Arena
2016020635,20170114,30,12,Columbus Blue Jackets,Tampa Bay Lightning,3,1,5017.0,Amalie Arena
2016020638,20170114,14,16,New Jersey Devils,Calgary Flames,2,1,5075.0,Scotiabank Saddledome
2016020639,20170114,5,32,Winnipeg Jets,Arizona Coyotes,3,4,5043.0,Gila River Arena
2016020640,20170114,7,13,Philadelphia Flyers,Boston Bruins,3,6,5085.0,TD Garden
2016020641,20170114,17,11,Nashville Predators,Colorado Avalanche,3,2,,Pepsi Center
2016020642,20170115,23,2,New York Rangers,Montréal Canadiens,4,5,,Centre Bell
2016020643,20170115,1,27,Toronto Maple Leafs,Ottawa Senators,4,2,5031.0,Canadian Tire Centre
2016020644,20170115,15,9,Pittsburgh Penguins,Detroit Red Wings,3,6,5047.0,Joe Louis Arena
2016020645,20170115,30,21,Columbus Blue Jackets,Florida Panthers,3,4,,BB&T Center
2016020646,20170115,28,29,New York Islanders,Carolina Hurricanes,4,7,5066.0,PNC Arena
